1	Jesus kaalluni Jericho-mun akulngakun igleghtekaa.
2	Taawanguq umiilgat tax-meng qerngughtistet, aatgha Zacchaeus, aklungilnguq.
3	Esghaghyukaa naliitanga Jesus, iwernga amsakaghtaghhaatmineng esghaamangilkanga qayughllak yugtupiglleghhii.
4	Enkaam aqfaatkaq sivutghulluki yulghutet, taagken mayuqaa sycamore-a uqfik esghaghnaluku Jesus qayughllak taakwagun naghughhnaqelghii.
5	Jesus kaalluni uqfigmun, sivugfikluku pikaa, “Zacchaeus, egmiinaq ukigi qayughllak aghneghmi whani elpesinitepestaaghnaqnguunga.”
6	Ukigaghlluni, ellmeggnun Jesus aglaalluku quyakepiglluku upughatkaa.
7	Yulghutet esghapagluku qamaglluteng akuzimleghaatkegkaat, “Seghleghqestemun aga aqelqaayaghtughtuq!”
8	Iwernga Zacchaeus-em nekevluni Ataneq pikaa, “Ataneq, aveglluku aklungika tuunaqaqa aklumalghiinun. Enkaam puughsimakumkun kina estamaghqelluku veghulleqaqa.”
9	Jesus-em pikaa, “Aghneghmi whani, uum yugem ugpeqegkaqutmineng Kiyaghneq, ellnga kingunqaaghtepiigaa Abraham-em. Enkaam Kiyaghneghem yugulii mangteghami whani kiyaghlleghhiit.
10	Ighnegha Yugem tagikaaguq ivaghinaluni iflakaneng yugulinaluki.”
11	Yuget nagatngukangat Jesus. Sumeghmeggni kaaskumi Jerusalem-emun Ataneghpagullgha Kiyaghneghem piinlighaghhnaqniluku pikaat. Enkaam liigikesqelluki Jesus-em ungipaghaatkii.
12	Pikii, “Aangwaaq yuuk aghulaqumalghii uyavanun nunamun umiilgughhnaluni, apeghiiqumi uteghnighyaghqaaluni.
13	Aghulaqfagilgami tagsighteghluki qula qepghaghteni tunquqii gold-meng coin-meng. Pikii, ‘Kenlanga uteghnillemnun tukfighisiqitekillu akilpegaasiqitekillu nulastesqelluku manika.’
14	Iwernga nunalgutangita ugumikegkangat, enkaam aghulaqsan kayagtekiit yuget umiilegpigaghmun whaten pisqelluku, ‘Taana yuuk umiilkesunghitaghput.’
15	“Iwernga Umiilegpigaam aangwaaq yuuk umiilgughtestekaa. Uteghnighluni nunaminun tagsiqliqii qepghaghtet manilitkani liigiknaluki naten angkaan allgeghusimatangi.
16	“Sivuliim tagiluni pikaa, ‘Ataneq, taagken tagivaqaghpeneng allgeghsimaanka qulaghyaget gold-et coin-et.’
17	Umiilgem pikaa, ‘Seghleghhalek, pinilghiinguuten qepghaghta! Ataasiighmetutegpeneng sasqughhaghmun, igleghutistengllaghnaqamken qulaghyagnun neghllagnun.’
