1	Tamaaken apalluqluku sumeghtaghaatkengngwaaghelteki ipapillghet nagaquqaput luuraq waaknaniqestaghnayukamteki.
2	Kiyaghneghem apeghtuusii ipanguut; aapqaqii yugnun yaqulegteggun. Kina alngunak qaatkunneghilnguq apeghtuusanun, Kiyaghneghem aghyuughlleqaa aghyuulleghqaghtutalangatun.
3	Enkaam ighsakumakumteggu Kiyaghneghem yugulighilleghllaga anagpagningitaghput aghyuughilleghqaa. Atanghem apeghyuggaaqaqaa taana yugulilleq. Taagken tamaakut nagaquutkat ellnganeng, ipapighqaat whangkunnun.
4	Kiyaghneghemllu ipapighqegkaqaa whangkunnun. Tawaten pikaaguq atuqelleghmikun allaaghhiinaat allaaghlluwhaghtillghet, uyegtelleghmikunllu tunusii Agleghnalghiim Taghnegham piyukelleghmitun.
5	Kiyaghneghem nakmikellghitii yaqulget igleghutisqelluki sivumelngughmun nunakaghqamun. (Taananguuq nuna akuzitkegkefut.)
6	Nalighneghitni Akuzitni Igaqegkani whaten igaqngaaq, “Kiyaghneq, sangaawa yuuk umyugaghmikaqegken, nalighmeng ighnegha yugem aflengakegkan?
7	Ulimaaqan ukavaqaanlluku yaqulegneng, qaghpaliqaqan nighughqelleghmengllu quulvalleghmengllu,
8	igleghutistengllaqaqanllu samun tamaghhaanun.” Tawanillu Akuzitni Igaqegkani igaqngaaq, Kiyaghneghem ulimaaqaa yuuk “igleghutistenguluku samun tamaghhaanun.” Taana whaten pisiiguq sangwaa qamaglluni ilatngaaq igleghutillghanun. Naqamllu salin esghiigataghput yuuk igleghutilghii samun tamaghhaanun.
9	Iwernga esghaghaghput Jesus! Kiyaghneghem natengiighhaq ukavaghtestekaqsaghaa yaqulegneng. Maaten esghaghaghput qaghpaluni nighughqelleghmengllu quulvalleghmengllu qayughllak ikfiqluni tuqukaaguq. Kiyaghneghem piniqellgha apalluqluku, Jesus tuqukaaguq tamaghhaanun.
10	Kiyaghneghuuq ulimaghikaq sameng tamaghhaaneng ellminun, nagneghastengngwiillu tawatelluki. Itagnapigtekaaguq Kiyaghneghem pinighsaghwaaqaqaa Jesus ikfiqelleghqun piinlightenguluku yugulillghitnun. Enkaam Jesus-em tagisaghqaaghtekaqii yulghutet nighughqelleghmun.
11	Jesus-em pelungighsaqaqii yuget seghleghqellghitneng. Enkaam ellngallu tamaakutlu pelungighsaqii, qamaglluteng Atakaat Kiyaghneq. Tamaaken apalluqluku Jesus-em kayngukigatii atighyaghqaaluki anglegutnguluki.
12	Jesus-em pikaqaa Kiyaghneq, “Apeghlleqaqa aatghen anglegutemnun; usuqelleqamken qerngughutkata.”
13	Whatenllu pikaaguq, “Neghyukelleqaqa Kiyaghneq.” Pikaaguqlu, “Whaantunga, taghnughhaatlu Kiyaghneghem tagivaqii whangamnun.”
14	Taakut taghnughhaat yuguut kemekralgetlu aalguutlu, enkaam Jesus ellngistun lliiqaaguq. Tawaten pikaaguq tuqunaluni naafqennaluku Tughneghaq, aghtughyaghqaanghillelek tuqumun.
15	Enkaam tawaten pilleghmikun itemutkaqii tamaakut qepghaghtelaaghestun ayuqelghiit unguvalleteng qamaglluki qayughllak alikngukangat tuqulleq.
16	Whateghllugaaghuuq yaqulgunghitut Jesus-em kayusiqii, iwernga Abraham-em kingunghi kayusighaqii.
17	Tamaaken apalluqluku Kiyaghneghem Jesus lliightestengngwaaghyaghqaqaa whangkutestun. Tawaten qepghaasaqlegwaa Kiyaghneq High Priest-nguluni, nangllegtaghlunillu ataasiighmellunillu. Enkaam tuuniyaqlegughtekaaguq aghqutmeng Kiyaghneghmun seghevutesqelluki yuget seghleghqellghit.
18	Jesus ikfiqegkaatminengllu nanghiiqullengegkaatminengllu, kayusighyaqlegwii tamaakut nanghiiqullengelghiit.
 
