1	Ukut latat Paul-meng, Silas-meng, Timothy-mengllu pinguut, Thessalonica-ghmiit ugpeqiitnun Kiyaghneghem Atam pingi Atanghemllu Jesus Christ-am. Kiyaghneghem nangllekillghallu nekeggmellghallu elpesinillik.
2	Quunpeng iyamsiqayugvikaqaghput Kiyaghneq tamaghhaghpesinun, iiwlengllu yughaatkaqamsi.
3	Yughanemta Kiyaghneghmun Atamnnun neqamikaqaghput qepghalleghsi ugpelleghpesigun, qepghalleghsi piniqelleghpesigun. Iyamsiqayugvikaqaghputlu ugpelleghsi nagneghuskesi iknaqluku qayughllak sighimangulghiisi Atanemteggun Jesus Christ-akun.
4	Ugpeqaalgutemnni, Kiyaghneghem piniqegkaani, liisimakaghput nakmikegkaqiisi
5	qayughllak Pinilghiineng Ungipaneng tagitaqngamsi, akuziteraaghinaghteggun pimangitukut, iwernga aghtughyaghqaanghilleghqunllu, Agleghnalghiignekunllu Taghneghagnekun pikaagukut. Enkaam ugpeqasi Pinilghiit Ungipat ipangutangi. Liisimakaghsillu naten kiyaghtekaatfut elpesinilluta, tawaten kayusiinnalusi kiyaghtekaagukut.
6	Enkaam whangkutestunllu Ataneghtunllu lliightek. Qaywa ikfiqeghllagngaaghpesi, tuguklighasi Pinilghiit Ungipat quyamallelighlusi Agleghnalghiigneng Taghneghagneng.
7	Enkaam usputaaghtusi tamaghhiitnun ugpeqanun Macedonia-millu Achaia-millu.
8	Atanghem ungipaa mingitnguuq elpesineng Macedonia-millu Achaia-millu. Ugpeqilleghsillu Kiyaghneghmeng liitaat tamangani. Enkaam whangkuta sameng pinghisaghngaamteggu ugpeqilleghsi, qayughllak siingenllu yuget nagaquumaat.
9	Tamangani aapghaqaat upughatilleghllagsi whangkunneng elpesinitnguluta. Qiivumanilusillu unguvalghiimun Kiyaghnepigmun qepghaannaluku, peglluki kiyaghnengllaqat.
10	Utaqaaqaghsillunguq Kiyaghneghem Ighnegha, Jesus, tagiyaghqaq qilagmeng. Ellnganguuq Kiyaghneghem unguvaghtekaa tuqulleghmeng, yuguliiqiinkutlu Kiyaghneghem sakraallghaneng kaasaghqameng.
 
