1	Antioch-mi ugpeqam ilangi uuknaliqistenguftutlu apeghtughistenguftutlu. Taakunguftut Barnabas, Simeon, atilqelghii Niger-meng, Lucius (Cyrene-meng pi), Manaen (anglilgutanga umiilgem Herod-em), Saul-llu.
2	Maniguusimaluki Ataneghmun, fast-emalukillu, Agleghnalghiim Taghnegham pikii, “Aaftekek Barnabas-enkuk Saul-enkuk, qayughllak nakmikagka allaneng qepghaqameng qepghiisqellukek whangamnun.”
3	Taaqsameng fast-elleghmengllu yughalleghmengllu saaflukek yughaatkellukek aghulaqestekagket.
4-5    Barnabas-enkuk Saul-enkuk, Agleghnalghiim Taghnegham kayagsistek, Seleucia-tkak kelqelluku John Mark kayutnguluku. Tamaaken angyaghpagkun qiighqamun Cyprus-mun pikat. Kaasameng Salamis-mun synagogue-ngitni ungipaqikat akuzitanganeng Kiyaghneghem.
6	Salamis-meng igleghakat inglunganun qiighqam Paphos-mun kaatelleghmeggnun kenlanga. Tamaani nallaqaat yuuk alignalghii aatgha Bar-Jesus, uuknaliqestesighwaaq, Jews-a.
7	Qiighqam Governor-ngan Sergius Paulus-em ilakumtaagha. Sergius Paulus pillegllak. Aqfastekakek Barnabas-enkuk Saul-enkuk nagannaluki Kiyaghneghem akuzitangi.
8	Iwernga Bar-Jesus-em alignalghiim, ateghalgem Elymas-meng, aaghtiiraaqakek governor-a ugpeghnayukan. (Ateq Elymas, Greek-stun whaten pisiilghii, alignalghii.)
9	Taagken Saul-em, ateghaqelghiim Paul-meng, imighngalghiim Agleghnalghiigneng Taghneghagneng, esghapagtughluku alignalghii
10	pikaa, “Uyuq Tughneghaam ighnegha! Ugumikan sangwaa qamaglluku pinilghii. Iqlengasagllaguutenllu seghletunllu pisteghllaguuten. Taaqnaqenghisikii iqlengiqusiqneghmeng Atanghem apeghtuusii?
11	Whaa Atanghem aghyuughnaqaaten ayaastemmeng, enkaam esghaatelghaghtughnaanghituten aghneghem nighuganeng.” Tawaninginaq Elymas-em iiskek mamleghqwaakak, enkaam tamaani eflughwaaghmeng ivaghikaq kitumun tasluqiisqelluni.
12	Governor-a ugpeqaq esghapagluku tawaten pilghii, saghiighayagutkaallu apeghtuusaq Ataneghmeng ayuqelghii.
13	Paul-enkut igleghalgutkullghiit angyaghpagkun igleghtekat Paphos-meng, Perga-mun Pamphylia-melngughmun. Tamaanlluki John Mark-em unilluki Jerusalem-emun uteghniqaq.
14	Taagken Paul-enkut Perga-meng, Antioch-etkat Pisidia-melngughmun. Sabbath-ngughsagu synagogue-ngitnun iteghluteng aqumegkat.
15	Igleghutistengi synagogue-em, taaqsameng atightuneghmeng Liilightuusanengllu uuknaliqistetlu igaqegkiitneng, kevgaqutkiit Paul-enkut whaten pisqelluki, “Ugpeqaalgutemnni, ungipalgukufsi iknaqsuugusighqameng ugpellemnnun, saaqetsi akuzitek.”
16	Taagken Paul nekevluni apaqumaghmi pikii, “Israel-eghmiini, elpesillu Gentile-eni maniguutkayugni Kiyaghneghmun, nagatengnga!
17	Whangkuta Israel-eghmiini maniguqamta Kiyaghneghem nakmikegkaqii sivuneput, nulasteghllakaqiillu nunataawaqngata Egypt-mi. Taakwaningani qepghaghtelaaghughtekat iwernga Kiyaghneghem aghtughyaghqaanghilleghllagmikun aghulaqutkaqii Egypt-meng.
18	Kilgaanilluki qaatkutepagllanghiteghngaata ellminun paninang aflengakegkaqii ketwhell 40 ayumiqulleghni.
19	Taagken Kiyaghneghem naafqesamiki taakut maaghraghvinlek ramket Canaan-melnguut nunaksaqangat piliitestekaqaa sivunemnnun pagitaqesqelluku.
20	Entaqun 450-nguut ayumiqullghet Kiyaghneghem nakmikellghaneng sivuneput kenlanga nuna piliitellghitnun. “Taam kingunganeng nanqigtistengestaataqaqii igleghutesqelluki kenlanga Samuel uuknaliqista igleghutistekaaghtellghitnun.
21	Taagken umiilengyuwaqngata Kiyaghneghem nakmikegkaqaa Saul umiilkesqelluku Kish-em ighnegha, Benjamin-em ramkenganeng pi. Umiilgukaaguq 40 ayumiqulleghni.
22	Kiyaghneghem umiilgunanightesamigu Saul, David umiileliitestekaa ellngitnun. Kiyaghneghem akuzitkegkaqaa whaten, ‘Jesse-m ighnegha David umiilgughtesugaqa. Tawatelnguq yuuk piyukaqaqa, qayughllak piyaghqaqaa sangwaa alngunak piyukegkaqa.’
23	“Taakwaningani David-em kingunghakun Kiyaghneghem akeqilleghmitun allgeghtestekaqaa Yugulighista Israel-eghmiinun. Taana yugulighista Jesus-nguuq.
24	Jesus-em salin qepghaqani piinlillghilluku John ungipaqikaaguq Israel-eghmiinun whaten, ‘Avuteghqellusi, seghleghqennanighlusi, paaptaayetek.’
25	John-em qepghaqani taaqsaghtungestaghluku pikaaguq, ‘Kinangunilunga piiqestengnga? Whangangunghituq utaqakaghsi. Kingumneng tagiyaghqaaguq aangeghllalghii, repall whanga pininghitunga singiinun itemtistengulunga.’
26	“Ugpeqaalgutemni, Abraham-em kingunghitni, Gentile-enillu maniguutkayugni Kiyaghneghmun, taana ungipaa yugulillghem whangkunnun pinguuq!
27	Jerusalem-eghmiit igleghutistekullghiit nallukegkaqaat Jesus Yugulighistengutanga, qaywa Sabbath-a tamaghhaan nagateghngaaghmegteki uuknaliqistet igaqegkiit. Naqam uuknaliqistet igaqegkiit apeghiiqaqiit agghitkaqngamegteggu Jesus tuqunnaluku.
28	Taawa legan temngi apalliiteghngaan tuqutusighqameng Pilate-mun tuqutesqegkaqaat.
29	Legan Akuzitet Igaqegkat pinaqnillghistun pikaqaat. Taagken qaquurameng ateghlluku lliifqaqaat,
30	iwernga Kiyaghneghem unguvaghtestekaqaa tuqulleghmeng.
31	Taam kingunganeng igleghalgutkegkiita Jesus-em Galilee-meng, Jerusalem-emun esghaghaataqaqaat qafsinegyagni aghneghni. Ellnginguut ungipalghiit yumnnun esghaamaniluku Jesus unguvaluku.
32	“Whaten pikaagut, ‘Ungipaatamsi Pinilghiineng Ungipaneng Kiyaghneghem akequsaqegkaaneng sivunemnnun.
