1	Taawa umyugagka ataasiighsimaagka alla elpesinun pikuma quyanghitesaghqaafqaafsi pinalusi.
2	Qayughllak quyanghitestekumsi kitumngam whanga qaqayugtesleqanga? Alla kitum pinaanghitanga iwerngaqun elpesi quyanghitestekama.
3	Tamaaken apalluqluku latakaqamsi qayughllak elpesinun piyunghilnguunga quyanghitesnayukafsinga, elpesi quyanghitesnayukafsinga, elpesi quyastistemni. Ipapighqutkengngwaaqa una, whanga quyanganemni taawa elpesillu qamagllusi quyangaaqusi.
4	Latakaagunga elpesinun elngaatall aangluku qivghullelighlunga qamagun ilumkun, qiyamaghma alla quyanghitestefqaafsi pinalusi taawanginaq liigikesqelluku piniqelleghllaka elpesinun.
5	Taana yuuk seghleghqelghii tawani, seghleghqenghituq whangamnun. Yeghlegi elpesinun seghleghqengnguuq iwernga nakaan tamaghhaghpesinun. Uniighmighsunghitaqa sameng pillemkun.
6	Tawatenginaq aghyuughilleghsi itagnaghtuq.
7	Maaten seghevullukung’ngam kayemiteggu wata iilqennayukan repall iilqayugllagnayukan.
8	Maniguututaqa elpesinun liigikestesqelluku ipapestaaq piniqniluku elpesinun.
9	Taana apalluqluku latakaqamsi: liisimaknaluku qaatkutngwaaqutsi samun tamaghhaanun.
10	Kina seghevunneghpisigu sameng elpesinun pillghaneng whangallu seghevutaqaqa. Sangwaa alngunak seghevusaghqaq seghevusugaqaqa elpesi apalluglusi Christ-a tawantepiglleghhiistun,
11	Tughneghaam aaghqutaqnayukanginkut qayughllak liisimakegkefut sangutanga yataaghqegkaa.
12	Kaasalghiinga Troas-mun ungipaqnaluku Pinilghii Ungipaa Christ-am, Atanghem pilleghqangestengngwaaghumakanganga.
13	Iwernga pengegllakaagunga qayughllak ugpeqaalgutka Titus aviilnguq tamaani. Enkaam unilluki aghulaqunga Macedonia-mun.
14	Iwernga iyamsiqanaghhalek Kiyaghneq! Iiwleng igleghutngwiinkut kayallqiingalleghqun Christ-akun. Kiyaghneghem whangkutgun mingitestengngwaa liisimalleni nani alngunak katam neqnilghiim tepengllaasim tepangan mingitellghatun.
15	Qayughllak whangkuta tepkegtastun neqnighsaasistun ayuqukut Christ-am aghqutkegkaatun Kiyaghneghmun. Tepevut mengitnguuq yugulikanunllu iflakanunllu.
16	Tamaakunun iflakanun tepkiinkut tuqullghem tuqutikayugem; iwernga yugulikanun tepkaa unguvallengestikayugem. Kinangam qepghaghyaghqaawa tawatelngughmeng qepghaqameng?
17	Uglapiglleghhiistun kinkustun ayuqenghitukut salin qepghaghyaghqaanghilngughestun tamaaken qepghaqameng. Pinilghiit ungipat piiqiit ilangistun qepghaqastun ayuqniluki allgeghutusighqat kiyaghtaaghusighqamun. Iwernga whangkuta ataasiighmelluta ipapighqelluta qepghaghaqukut; aapghaqaput ungipat Kiyaghneghem pisqellghatun, kayagtellghatun ungipaghtengulutallu qepghaghtengulutallu Christ-amun.
 
