1	Iwernga esghaatusigatutemnneng qavngaghhaaneng pelleghngatutelleghput nuqetutepagningiitaghput. Enkaam agghitkaagukut whanga ellnginaghma Athens-mennalunga,
2	kayagtekaqaghpungllu Timothy elpesinun. Ugpeqaalgutkaghpung, qepgalgusighaqiinkung Kiyaghneghmun. Ungipaqilgusighaqiinkung Pinilghiineng Ungipaneng Christ-ameng ayuqelghiineng. Kayagtekaqaghpung iknaqughsaghyaghtiisqelluki ugpeqillesi, kayemesqellusillu,
3	qayughllak iilqayugtesunghilkemsi ugpeqilleghpesineng seghleliillesi apalluqluki. Iwernga liisimakaghsi ugpeqani whangkuta seghleliighyaghqaagukut.
4	Elpesinilluta ungipaatngwaaqaqamsi amyuqetaatkellengelleqniluta; enkaam liisimakaghsi taawa ipa ikfiqutkegkaqaghput amyuqetaatkelleq.
5	Tamaaken apalluqluku aghtughyagusama nuqenneghmeng, kayagtekaqaqa Timothy elpesinun liigiknaluku ugpeqilleghsi natetaqutanga. Pengkaqamsi qayughllak Tughneghaam nanghiiqumanayukangisi ugpeqinaniisqellusi, enkaam qepghalleghput temngisugnighsimanayukan.
6	Iwernga Timothy-m uteghnighluni ungipaatiinkung quyanalghiimeng ungipameng ugpeqilleghpesinengllu piniqelleghpesinengllu. Ungipaataqiinkungllu iiwleng neqamikaqnilutung pinitun, esghaghyugaqnilutungllu katam whangkutung esghaghyullemtestegetun elpesi.
7	Ugpeqaalgutemnni, seghleliighllagumaluta, ikfiqeghllagumaluta ilutughtukut qayughllak nagneghutngukesi ugpeqilleghsi.
8	Whaa aneghtaghaghtukut qayughllak aghuliilkaalghiisi Ataneghqun.
9	Enkaam iyamsiqayugvikngwaaghput Kiyaghneq elpesineng. Elpesi apalluqlusi quyaghllaguukut sivungani Kiyaghnemta.
10	Taakunginaghhaagneng yughaatkengngwaamsi unugtuumaan, aghneghtuumaan alla esghaghyaghqaalusi, ilayaghqaaluki ugpeqilleghpesi aklukegkiit.
11	Kiyaghnemta, Atam ellmineng katam, Atanemtallu Jesus-em qantaghaqun elpesinun piyaghqaaghteslikut!
12	Atanghem, piniqsaliitutestaghaghlisi. Piniqelleghsillu tevughasligu tamaghhaanun yugnun, katam whangkuta piniqellemtestun elpesi.
13	Tawaten ayepsugighsaghlleqii ilusi avutngitesqellusillu pelungitesqellusillu sivungani Kiyaghnemta Atam, Atanemta Jesus-em tagillghani. Tawani kelqelleqii qamagtengngwaaghluki ellmi yuni.
 
