1	Christ-am whangkuta itemutkaqutanganeng, itemepiigumaakut. Enkaangam nekevghatek aghuliilkaalusi, qepghaghtelaaghughhneqigtegpenasi Liilightuusanun.
2	Nagatek! Whanga, Paul, ungipaatamsi: circumcise-estekufsi Liilightuusam pisqellghatun, taawa Christ-am apeghiiqaa kayutkennaanghitaghsi.
3	Alla kelengasaaghaqa tamaghhaan yuuk, circumcise-estekumi taawa qaatkengngwaaghyaghqaqii qamaglluki Liilightuusat.
4	Liilightuusatgun nallghusaghtesnaqutkegkufsi Kiyaghneghem elqughutngallghanun, aaflequsi elpesineng Christ-ameng, unilleqaghsillu Kiyaghneghem nangllegtallgha.
5	Agleghnalghiignekun Taghneghagnekun utaqangwaaghput sighimalleghput apeghiighesqelluku. Sighimalleghput taananguuq: Kiyaghneghmun nallghusiisqelluta elqughutngallghanun ugpeqellemteggun Christ-a.
6	Christ Jesus-em pikngukanginkut, yuuk megnunanghituq circumcise-ekaakumi nalighmeng circumcise-ellghilkumi. Una esgha megnunalghii, ugpeqilleq Christ-akun piniqistilghii yulgutemnneng.
7	Sivunghani pinitungwaaq pinguyaghtusi. Kitum qaatkunnanightestisi ipapighqelleghmun?
8	Kiyaghneghem tuqlughistegpesi pilqenghitaa.
9	Neqamikluku, “Yeast-angiighhaam ghhuughtesteghllagaqaa akuutaq.”
10	Elpesillu whangallu pikutanganeng Atanghem, nalluneqsukenghitanka ugpeqnanifqiita apeghtuusanka elpesinun pisqelluki. Liisimakaqallu Kiyaghneghem aghyuughlleqaa seghleliighqilghii elpesineng, kinanguyaghngaan.
11	Ugpeqaalgutemni, ungipaqingigatunga yuget circumcise-esqelluki. Tawaten ungipaqinguyaquma Jews-et amyuqetaatkennanighnayaghaatnga enkaam qaquuraa Christ-am sugagniighutkennayanghitaat.
12	Tamaakut seghleliighqilghiit elpesineng circumcise-elleghmeng, ellngistuq circumcise-estengnguluteng eunuch-englallghiit ellmeggneng.
13	Ugpeqaalgutemni, Kiyaghneghem tagsiqaqiisi itemngalleghmun Christ-akun. Taawanginaq atuqegpenaan itemngalleghsi atughyaghqaaluki seghleghqengngalghiit piyukellghi yugusim. Itupill qepghaateki ilasi piniqelleghpesigun.
14	Qayughllak qaatkelleqasi qamaglluki Liilightuusat qaatkegkufsigu una Liilightuusaq: “Piniqluku yulguten piniqelleghpetun elpeneng katam.”
15	Iwernga elpesineng qaniqunnaqngukufsillu pillugunnaqngukufsillu ugighsalghiistun teghikusastun, kelengatek, qayughllak naafqutunnaqusi.
16	Whaten piimsi, kiyaghtek qaatkellukek Agleghnalghiik Taghneghak. Tawaten pikufsi atuqnaanghitasi seghleghqengngalghiit piyukellghi yugusim.
17	Qayughllak seghleghqengngalghiit piyukellghi yugusim kipullegngaat Taghneghagnun, piyukellghi Taghnegham kipullegngaat piyukellghanun yugusim. Taakuk anguyakutuk enkaam atuqnaanghitasi piyukellesi.
18	Taghnegham maghyaghquungukangisi taawa Liilightuusat atuqsaghqaananighasi.
19	Yugusim seghleghqelleghtuqam piyukellghi nalluniitut. Ukunguut: alngunaseghaq, seghletun atuqutelleq, nuqesigalnguut alngunak atuqimun,
20	maniiguutelleq kiyaghnengllaqanun, uyviiniqelleq, anguyiqelleq, pillugutelleq, qungyaqilleq, sakritelleq, ellnginaayugtelleq, aafqemeraalleq, qerngughpagtaatelleq,
21	aqinalleq, suumelleq, qerngughulluteng aghsaghpaagtaqut seghletun pilleghmun, ilanganengllu seghleghqelleghneng. Kelengasaaghnaqlaataghamsi sivunghani pillemtun, tamaakut tawaten kiyaghlleghhiit ilatnganaanghitut quyasleghaneng Kiyaghneghem Ataneghpagullghan.
22	Naqamenraq Agleghnalghiim Taghnegham piitestekii ukunguut: piniqelleq, quyamalleq, nekeggmelleq, nuqenneghtulleq, nangllegtalleq, pinilleq, ataasiighmetelleq,
23	yakumangingitelleq, nuqetelleqlu. Taakut iinghutellghitut alngunak liilightuusani.
24	Christ Jesus-em pingita qaquuraatkaqiit seghleghqengngalghiit piyukellghit yugusimeng.
25	Kiyaghtengngukumta Taghneghagnekun, qaatkeltekek Taghneghak.
26	Qukaayugneghufqaamta, qinuyugtifqaamta, aqinakutefqaamta.
 
