1	Sivunghani taghneghasi tuqungayaghtut qayughllak qaatkumangilkesi Kiyaghneq, seghleghqestenguyaghtusillu.
2	Tawatesaghtusi kiyaghtengngulusi nunam seghleghmun igleghneghanun. Qaatkengnguyaghaghsillu igleghutistengat tughneghaat qilagamelnguut. Ellnganguuq aangwaalleghpigaq tughneghaq igleghutilghii yugneng qaatkusigalngughneng Kiyaghneghmun.
3	Qamaglluta kiyaghtekaagukut tamaakustun yugestun. Atuqegkaqaput seghleghqengngalghiit piyukellghi yugusimtallu umyugamtallu. Enkaam qamaglluta allgeqaatemnneng seghleghqestenguluta, aghyuullengnaqnguyaghtukut Kiyaghneghem sakraallghakun.
4	Iwernga Kiyaghneq nangllegtaghllagtuq, piniqepigtiinkutlu.
5	Qaywa taghneghaput tuqungayaghngiita apalluqluki seghleghqelleput, Kiyaghneghem unguvaghtiinkut maligulluta Christ-amun. (Yugulikaagusi Kiyaghneghem nangllekellghakun.)
6	Kiyaghneghem unguvaghtiinkut maligulluta Christ Jesus-mun, whangkunnunllu aqumelgusightestaa qilagmi.
7	Kiyaghneq tawaten pikaaguq kinguliighaghnun liitesqelluku piniqelleghrukutaaghllani whangkunnun Christ Jesus-kun.
8	Kiyaghneghem nangllegtallghakun yugulikaagusi ugpeqilleghpesigun. Yugulilleghsi elpesineng pilqenghitaghsi, Kiyaghneghem tunusaqaa elpesinun.
9	Yugulillghitiisi apalluqluku salleghsi, enkaam qukaayugutkesaghqaqenghitaghsi.
10	Kiyaghneghem ulimaaqiinkut tawatelluta. Christ Jesus-kun ulimaaqiinkut qepghiisqelluki pinilghiit qepghaqat. Sivunghani taakut pinilghiit qepghaqat yataaghqengngwaaqaqii whangkunnun qepghiisqelluki kiyaghtellemnni.
11	Neqamikluku Gentile-ngulusi allgeqaagusi. Jews-et atighaqiisi “circumcise-ellghilnguut”, ellmeggneng atiqayuguut “circumcise-ekat”. (Circumcise-ellghat yugusighhiiniitnituq.)
12	Neqamikluku tamaani pilleghni nalluksaghaghsi Christ-a kinangutanga. Nunataayaghtusi Israel-eghmiinun enkaam ilatellghisaghtusi Kiyaghneghem akequsaqegkaanun ellngitnun. Nunami whani kiyaghtengnguyaghtusi sighimallngunasillu Kiyaghnengunasillu.
13	Iwernga maaten pilleghmi Christ Jesus-mun ilasimaasi. Sivunghani awavansaghtusi Kiyaghneghmeng, iwernga maaten pilleghmi tughaaghusimaasi ellnganun Christ-am aawakun.
14	Christ-a ellnga katam nekeggmelqaghput. Ellnganguuq ataasiightestilghii Jews-enengllu Gentile-enengllu. Naafqegkaqaa minglluta aaftilghii whangkunneng, enkaam anguyakunnanighqegkaqiinkut.
15	Christ-am tuqulleghmikun atuunanighqegkaqii Jews-et Liilightuusiitlu qelghusiitlu. Tawaten pikaaguq Jews-etlu Gentile-etlu ataasiightesqelluki ellmikun. Enkaam nekeggmellengestekaqii.
16	Tuqulleghmikun qaquurakun, Christ-am ugumikunnanighqii Jews-etlu Gentile-etlu. Taagken ataasiightestii, ilaliighutestiillu Kiyaghneghmun.
17	Christ-a tagiluni ungipaqikaaguq nekeggmelleghmeng elpesinun Gentile-enun, awavantengnguyalghiisi Kiyaghneghmun. Ungipaqikaaguqlu nekeggmelleghmeng Jews-enun, qantaghantengngulghiit Kiyaghneghmun.
18	Enkaam Christ-akun Jews-enillu Gentile-enillu tagiyaqlegughtukut Atamun ataasikun Taghneghakun.
19	Enkaangam elpesi Gentile-eni nunataananightusi. Itupill nunalgutkaaghtiisi Kiyaghneghem yugita, ilatusillu nengllugutanganun Kiyaghneghem.
20	Mangteghaatun ayuqusi nekeftekat tunemangllaqiitgun apostle-etlu uuknaliqistetlu. Christ Jesus ellnga katam kangigham uyghakaa.
21	Qamaglluteng mangtegham nalighneghi nekeghquutngaat qerngaghmeng Christ-akun. Taakut nalighneghet nulayalghiimeng temple-ngughtengnguut Ataneghmun. Taana temple-a agleghnaghtuq.
22	Ilatngalleghpesigun Christ-amun, maligullusi ilangitnun ugpeqanun nekeftengnguusi mangteghamun Kiyaghneghem kiyaghfiganun Taghneghagmikun.
 
