1	Sighimakamsi nekeggmetutesqellunga akuzikuma temngitwhalghiistun natengiighhaq. Nekeggmetuteqaghtengnga.
2	Qungyaghaqunga Kiyaghneghem qungyaqellghatun elpesi, qayughllak tuusimaamsi Christ-amun. Pelungilngughestun ugiighnaqelghiistun aang’ghusimaamsi ellnganun, ugikesqelluku ellnginaa.
3	Iwernga alingutkaqamsi anguyagem puughhnayukangisi, katam tawaten nemeghyam peghqiniqutkelluku puughtellghatun Eve. Enkaam elpesi piniqnanighwaaghnayukafsigu Christ-a.
4	Ungipaqaqngamteki Pinilghiit Ungipat elpesinun, ugpeqegkaqaghsi Jesus, tuguklighagsillu Agleghnalghiik Taghneghak. Iwernga nagasukestaghluki ayuqegkaqasi ungipaqiyaghtulghiit ilanganeng Jesus-em. Tuguklighiyugtusillu ilanganeng taghnegham, ugpeqsukaqasillu ilangi pinilghiit ungipat.
5	Tamaakut ungipaqistet apostle-nguniluteng piiqut. Sumeghmeggni aangwaaghuniiqut apostle-et. Iwernga liisimakanka aangwaaghunghitut whangamneng.
6	Akuzillgiteghngaaghma, liisimaghllagtunga. Uglaghngaan liigikestaqamsi liisimallemneng.
7	Elpesinun akileghtughsaqumangitunga ungipaqaqngamki Pinilghiit Ungipii Kiyaghneghem. Tawaten pikaagunga qusevegllunga quulvaghnalusi. Seghleghqesingaa-a tawaten pilunga?
8	Ugpeqat ilangitnilnguut yughaghviget akileghtuqaqaatnga elpesinillunga. Wayaqallghuughanka maningitneng kayusiinnalusi.
9	Elpesinitaqngama ughleghiightellghitamsi kayusiitesqellunga aklukegkamneng. Ugpeqaalgutet Macedonia-meng tagitkaqaatnga sameng tamaghhaaneng aklukegkamneng. Enkaam aapfikellghitamsi aklukegkamneng, aapfiknaanghitamsi.
10	Kitum alngunak Achaia-mi aghuliighhnaanghitaa qukaayugtelqa taagken. Tawaten piinga Christ-am ipapighqellghakun whangamnilngughqun.
11	Kayutengllanghitutemneng elpesinun, sumeghpesinii-i piniqenghinnilusi pitsi whangamnun? Kiyaghneghem liisimakaa piniqilqa elpesinun.
