1	Enkaam aaptamsi, “Kiyaghneghaam Israel-eghmiit yuksugnanightakii?” Yeghlegillu! Whanga katam Israel-eghmiinguunga, Abraham-em kingungha, Benjamin-em ramkenganeng pinguunga.
2	Kiyaghneghem yuksugnanillghitii yuni qayughllak nakmikegkaqii salin nunangllallghilluni. Liisimakenghistegguu Akuzitni Igaqegkani Elijah-m qikeghqutkegkaqegkangi Kiyaghneghmun Israel-eghmiit? Whaten pikaalghii,
3	“Ataneq, tuququqaqiit uuknaliqisteten, ulleghquqaqiit aghqefigten; whanganginaghhaagunga siipneq, tuqunnaqutkaqaatngallu.”
4	Iwernga Kiyaghneghem pikaqaa, “Paninang 7,000-meng yulguunga maniguusigalnguut kiyaghnengllaqamun Baal-mun.”
5	Maatenllu tawatetut. Siipnelguuq Kiyaghneghem nakmikegkaaneng nangllegtalleghmikun.
6	Kiyaghneq nakmiighumakumi nangllegyulleghmikun, taawa nakmikellghitii pinitun pillghitgun. Tawaten nakmikumakumiki, taawa nakmikellghitii nangllegyulleghmikun.
7	Whaten piiqunga: Israel-eghmiit naalkellghitaat ivaqaghteng, Kiyaghneghem nakmikegkaghhiiniita naalkegkaqaat. Ilangi tamaakut Kiyaghneghem pineghlluugtestekaqii.
8	Katam Akuzitni Igaqegkani igaqegkaalghii, “Kiyaghneghem umyugiit liigiksaghqaananighqegkaqii. Whavemun kenlanga aghneghmun iiyngit esghaghyaghqaananighqegkaqii, sigutngitlu nagaquusaghqaananighqegkaqii.”
9	David-llu pikaaguq, “Neqenghaghqellghit negaghaaghllit, naaptellghughllit, naagtusiighllit, aghyuughisiighllit ellngitnun.
10	Iiyngit ayaallenglit esghaghnaniisqelluki, qukiitlu pakegnenglit uqigitneng seghleliillghita quunperugllak.”
11	Enkaam aaptamsi, Israel-eghmiit naagtaqngameng, alla nekevepagningitaqaat? Yeghlegillu! Iwernga Israel-eghmiit seghleghqellghit apalluqluki, Gentile-et yugulillengut. Enkaam yugulillengellghita Israel-eghmiit aqinastiit.
