1	Taghnughhaghni, qaatkullusi angayuqaghpesinun Atanghem pisqesullghatun elpesinun. Tawaten elqughutngaaq.
2	Akuzitni Igaqegkani whaten Kiyaghneq qelghikaaguq, “Quulvaghluku atanllu naanllu.” Taana qelghusaq sivuliiguq akequsalek.
3	Whaten Kiyaghneq pikaaguq, “Kiyaghtaallghen itagnaghllequq, taaklukullu kiyaghllequten nunami.”
4	Angayuqani, sakritestegpenaki taghnughhasi. Yeghlegi anglisteki peghqigsaghlukillu apeghtughaghlukillu Atanghem pisqellghatun.
5	Qepghaghtelaaghni, alingellelighlusillu ungelegllelighlusillu qaatkiteki piliitistesi nunami whani. Ipapighqellusi qepghaataqiteki, katam Christ-a qepghaatelleghpesistun.
6	Piliitistesi qaatkiteki qaywa esghapanghiteghngiisi. Qepghaghtek efqughhnaluki piliitistesi katam efqughtelleghpesistun Ataneq. Ilugpesineng atuqiteggu Kiyaghneghem piyukellgha Christ-amun qepghaghtelaaqelghiistun.
7	Enkaam qepghaghtek sagiqlusi Ataneghmun pilghiistun, nakaan yugnun.
8	Neqamikluku Atanghem akileghtughyaghqaqii yuget qamaglluki, pinitun pillghitnun. Ataneq tawaten pillequq qepghaghtelaaghnunllu qepghaghtelaaghunghilngughnunllu.
9	Piliitisteni, pinitun piteki qepghaghtelaasi katam ungipaatellemtun ellngit pinitun pisqellusi. Alingsequgpenaki. Neqamikluku elpesillu qepghaghtelaasillu ataasimeng Atanelguusi qilagmelngughmeng. Ellngan nanqigsaghqaqii yuget qamaglluki taniillngunaki.
10	Kinguliq apeghyaghqaqa unanguuq, iknaqellengitek Ataneghmeng, aghtughyaghqaanghilleghllaganengllu.
11	Aatekek iingunaagkenka akulghaaghek Kiyaghneghem yataaghqegkakek elpesinun. Taagken tengvimun nekevghasaghqaaghlleqasi Tughneghaam puughtillghi.
12	Neqamikluku, pilluwaangunghitaput yuget. Itupill pilluwaangwaaput igleghutilghiit, aghtughyaghqaanghillelget, igleghutilghiit nunam mamleganeng, seghleghetlu tughneghaat qilaganilnguut.
13	Tamaaken apalluqluku aatekek iingunaagkenka akulghaaghqek Kiyaghneghem yataaghqegkakek elpesinun! Enkaam seghleliighem aghneghani pilluwaghyaqlegulleqasi anguyagem sughugallghi. Taagken pilluwaneghmeng apeghiiqufsi, elpesi paninang nekevghangullequsi.
14	Enkaam nekevghamanginaghtek. Ipapilleq tafsiiteggu, elqughutngalleqlu sakimagiitiiteggu.
15	Pinilghiit Ungipat nekeggmelleghmeng ayuqelghiit, kamiiteki.
16	Tamaakut saaghwitgun, atuqiteggu ugpeqilleq amiigighaghtaasiiluku qaamsaghqaaluki kumangalghiit aaygungi Tughnegham.
17	Aateggu yugulilleq naasqughiitaaluku, Taghneghamllu savigpaga, Kiyaghneghem akuzitkaa.
18	Iiwleng yughaghtek Taghnegham maghyaghquutellghakun. Atuqluki allaaghhiinaat yughallghet, aapniighteklu Kiyaghneghmun. Tamaaken apalluqluku kelengalusi, iilqayugpenasi. Iiwleng yughaatkelluki qamaglluki Kiyaghneghem yugi.
19	Whangallu yughaatkitengnga Kiyaghneghmun akuzitelitesqellunga. Taagken tetugpenanga apeghlleqaqa sangwaa Kiyaghneghem salin liigikestellghilkanga Pinilghiineng Ungipaneng ayuqelghii.
20	Kiyaghneghem nakmikegkaqaanga akuzistengulunga ellminun. Enkaam tamaaken apalluqluku anusimingllaghaagunga qiipraghusighlunga. Yughaghtek ungipaqinalunga tetugpenanga katam Kiyaghneghem piyukellghatun.
21-22    Liisimakesugamsi natetulemnengllu saaqutemnengllu. Tamaaken apalluqluku kayagsimaaqa Tychicus elpesinun. Piniqegkaghput ugpeqaalgutfut, ataasiighmelnguuguqlu qepghaghtenga Atanghem. Kaaskumi ungipaalleqiisi sameng tamaghhaaneng whangamneng, kayemelleqiisillu.
23	Kiyaghneghmeng Atameng, Ataneghmengllu Jesus Christ-ameng elpesinun pinguuk nekeggmelleqlu, piniqelleqlu ugpeqillelek.
24	Nangllegtalleq tamaghhaghpesinun pinguuq piniqilghiini Atanemnneng Jesus Christ-ameng piniqellelighluku naangyaghqaanghilngughmeng.
 
