1	Enkaangam ugpeqaalgutemni, Kiyaghneghem aaftekaqiisi ellminun yugulusi, tuqluqaqiisillu ellminitesqellusi qilagmi. Sumeghmikluku Jesus. Kiyaghneghem kayagtekaa Apostle-ngulukullu High Priest-ngulukullu aapghaqegkefut ugpeqniluku.
2	Jesus ataasighmetkaaguq Kiyaghneghmun nakmikisteminun, katam Moses ataasighmetkaq Kiyaghneghmun qepghaataqngamigu Kiyaghneq mangteghaani.
3-4    Tamaghhaghmi mangteghaq kitumeng ulimaghistelgulghii, iwernga Kiyaghneghem Jesus-kun sangwaa tamaghhaan ulimaaqaa. Yuget usuqataghaghyaghqaqaat Jesus pakiggulluku Moses-meng, qayughllak yuget usuqelleqaat mangteghangllaghta pakiggulluku mangteghameng.
5	Moses ataasiighmetkaaguq qepghaghta Kiyaghneghem mangteghaani, ungipaatkaqiillu yuget Kiyaghneq sameng apeghyaghqalguniluku taaganiqaaghaq.
6	Iwernga Christ-a ighneghuluni ataasiighmetkaaguq igleghutista Kiyaghneghem mangteghaani. Whangkuta mangteghaqiinkut Kiyaghneghem, ilutumanginaqumta, ipapighqutkumanginaqumteggullu sighimakegkaghput.
7	Enkaangam katam tawaten Agleghnalghiik Taghneghak piik, “Aghneghmi whani nagaququfsigu Kiyaghneghem menga,
8	pineghlliqegpenasi sivuneghpesistun. Tamaani aghneghni kilgaanilluteng qaatkesugumangitaat Kiyaghneq, nanghiighsaghaqaqaatlu nuqenneghtullgha.”
9	Kiyaghneq piiq, “Tamaani 40 ayumiqulleghni sivuneghpesi esghaqaqeghngaaghmegteki apeghiiqanka, paninang nanghiighsaghaqaqaatnga.
10	Tamaaken apalluqluku tamaakut yuget sakritestekaqaatnga. Enkaam pikaagunga, ‘Iiwleng ataasiighmesigatut whangamnun, liigikigatutlu natelluku kiyaghtesqesullemneng.
11	Sakritngulunga akeqikaagunga allangughsaghqaanghilngughmeng.’ Whaten piinga, ‘Iteghnaanghitngwaaghaat meghnaalivigkaq yataaghqegkaqa ellngitnun.’”
12	Ugpeqaalgutemni kelengalusi, seghleghmeng sumeghtaghalleghnengllu ugpenghitelleghnengllu, iqitutestegpenasi unguvalghiimeng Kiyaghneghmeng.
13	Iwernga aghhutanga tamaghhaan kayemutaqitek pilleghqalgumaluku atilqelghiimeng “Aghneghmi.” Tawaten pinghilkufsi taawa seghleghqellghem puughllusi pineghllungllaghlleqiisi.
14	Iwernga ataasiighmelkumta unguvallemta kenlenganun, neghyukluku Kiyaghneq ugpeghyuwhaallemtestun, taawa Christ-am pilgutkelleqiinkut ellmi pimineng.
15	Akuzitni Igaqegkani igaqngaaq, “Aghneghmi nagaququfsigu Kiyaghneghem menga, pineghllugugpenasi sivuneghpesistun qaatkusimangilnguut Kiyaghneghmun.”
16	Kinkungaawat nagaquutkat Kiyaghneghem menganeng naqam qaatkutegpenateng? Tamaakunguut yuget Moses-em maghyaghquqii Egypt-meng.
17	40 ayumiqulleghni kinkut Kiyaghneq sakritestatgu? Tamaakunguut seghleghqelluteng tuqulaghaatkat kilgaani.
18	Kinkunun Kiyaghneq akeqikaawa iteghnaanghitngwaaghniluki meghnaalivigkamun yataaghqegkaminun? Akeqegkaqii qaatkusimangilnguut ellminun.
19	Taawa liigikaghput iteghpagningitkaagut tawavek meghnaalivigmun qayughllak ugpeqenghilkangat.
 
