1	Saam aaghtiiraaghutestaqisillu, pillugutestaqiisillu? Apalluqaqaghsi, seghleghem piyukelleghpesi pilluwaghaqii pinilghiit piyukellesi.
2	Qiliighaqusi avanginneghpesini enkaam yugtaghyaghqaghtaqusi allgeghhnaluki qiliiqegkasi. Qiliighllagaqusi taawanginaq allgeghtepagningitaqasi enkaam aaghtiiraaghutaqusi, pilluwutaqusi. Allgeghusigatusi Kiyaghneq aapsigatutegpesineng.
3	Talwa aapteghngaaghpesigu Kiyaghneq allgeghsigatasi qayughllak seghleghmun atughqaaluki aaptaqelghiisi. Piyukegkaghsi elpesi katam piyukegkaghhiinaghpesinun ayuqaqelghii.
4	Ukughsi ataasiighneghilngughni! Liisimakenghistegguu piniqegkufsigu nunam seghlegha, ugumikaghsi Kiyaghneq? Kitum alngunak piniqegkumigu nunam seghlegha anguyaguuq Kiyaghneghmun.
5	Sumeghtaghaghpenasi Akuzitet Igaqegkat temnginguniluku whaten pillghat, taghneghak kiyaghlleghhiik ilumnni aqinanaqneghtuuk.
6	Tamaaken apalluqluku Kiyaghneghem kayusiitaghaghaqiinkut nuqetutesqelluki piyukelleluput. Iwernga Akuzitet Igaqegkat piit, “Kiyaghneghem kayusighaqii qusevegngalghiit puuru kipullegmun piiqii qukaayugneghet.”
7	Tuunlusi elpesineng katam Kiyaghneghmun. Ayaklighteggu tughneghaq, anagniighllequq elpesineng.
8	Qantaghalliighaghtek Kiyaghneghmun, Kiyaghneq qantaghalliighaghllequq elpesinun. Seghleghqesteni, uughtughtek! Elpesi ataasiightellghilngughni, ukmangighteki ilusi qaamkut.
9	Quyanghitek, asemeghqitek, qiyatek! Nenglaghqiqellesi qiyallghughteki, quyallesi quyanghilnguughtesteki.
10	Qusevegtek Ataneghmun, quulvaghlleqiisi.
11	Ugpeqaalgutemni, seghlequughutegpenasi. Kitum alngunak seghlequuqumigu ugpeqaalguteni, seghlequughlleqii Liilightuusat. Nanqigtekumigullu ugpeqaalguteni nanqigtengngwii Liilightuusat. Nanqigtekufki Liilightuusat qaatkengngunghitaten. Yeghlegi Liilightuusat nanqigtistekaaten.
12	Kiyaghneghhiinaaguq Liilightuusangllaghta, nanqigtisiiluki atuqaqii, enkaam sangan’ngam nanqigsigu yulguten? Kiyaghneghhiinaaguq yugulighiyaghqaq, naafqiyaghqaq.
13	Ilasi whaten piiqut, “Aghneghmi nalighmeng unaami tawavek nunamun aghulaqellequnga. Tamaanllequnga ataasiq ayumiqulleq, maningllaghllequnga.”
14	Iwernga nallukaghsi unaami salleghqaghsi! Talwa nallukaghsi unguvalleghpesi tagtalkaghqaa. Unguvalleghsi takesqughhaaguq, agepsughruggaghestun ayuquq, mulugpenani aviighutkayuk.
15	Itupill whaten piiqitek, “Atanghem piyukelqegkagu unguvakestaghllequkut enkaam apeghiighutaqellequkut sameng alngunak.”
16	Tawaten pinghilkufsi aangaayugllequsillu qanangullequsillu. Tamaakut aangaayugtellghet seghleghuut.
17	Enkaam kitum alngunak liisimakeghngaaghmigu pinitun pilleq atuqenghilkumigu, seghleghqengnguuq.
 
